Facility Id,EPA Website,FRS Id,Company ,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry Type (sectors),Total reported direct emissions,CO2 emissions (mt) ,Biogenic CO2 emissions (metric tons),Stationary Combustion,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions 
1004782,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004782&ds=E&et=&popup=true,110071160463,Transcanada,Gas Transmission Northwest Pipeline Ione CS#9,IONE,OR,97843,,MORROW COUNTY,45.48928,-119.848917,Midstream and Gas Transmission," 37,658 "," 35,671 ", -   ," 35,706 "," 1,967 ", 20 
1004778,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004778&ds=E&et=&popup=true,110071160461,Transcanada,Gas Transmission Northwest Pipeline Kent CS#10,KENT,OR,97033,,SHERMAN COUNTY,45.12835,-120.614184,Midstream and Gas Transmission," 100,530 "," 98,706 ", -   ," 98,807 "," 1,768 ", 55 
1004773,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004773&ds=E&et=&popup=true,110006459643,Transcanada,Gas Transmission Northwest Pipeline Rosalia CS#6,ROSALIA,WA,99170,EAST 315 BABB ROAD,SPOKANE COUNTY,47.277256,-117.406737,Midstream and Gas Transmission," 109,027 "," 107,622 ", -   ," 107,732 "," 1,345 ", 60 
1005008,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005008&ds=E&et=&popup=true,110070596046,Transcanada,Gas Transmission Northwest Pipeline Sandpoint CS#4,SANDPOINT,ID,83864,237 SAMUELS ROAD,BONNER COUNTY,48.429281,-116.490682,Midstream and Gas Transmission," 113,436 "," 112,165 ", -   ," 112,280 "," 1,208 ", 63 
1004775,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004775&ds=E&et=&popup=true,110005320955,Transcanada,Gas Transmission Northwest Pipeline Wallula CS#8,WALLULA,WA,99363,638 LAMBDIN RD,WALLA WALLA COUNTY,46.053153,-118.843934,Midstream and Gas Transmission," 127,135 "," 124,802 ", -   ," 124,929 "," 2,263 ", 70 
1012641,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012641&ds=E&et=&popup=true,,Transcanada,"Gas Transmission Northwest Starbuck Sta.#7 (Starbuck, WA)",Starbuck,WA,99359,Lyons Ferry Road,,46.5185845,-118.1273778,Midstream and Gas Transmission," 121,514 "," 120,168 ", -   ," 120,291 "," 1,278 ", 67 
1005014,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005014&ds=E&et=&popup=true,110009599611,Transcanada,Great Lakes Gas Transmission Pipeline Boyne Falls CS#11,BOYNE FALLS,MI,49713,10339 GREAT LAKES ROAD,CHARLEVOIX COUNTY,45.2614,-84.7678,Midstream and Gas Transmission," 43,896 "," 43,079 ", -   ," 43,123 ", 793 , 24 
1004934,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004934&ds=E&et=&popup=true,110044310689,Transcanada,Great Lakes Gas Transmission Pipeline Cloquet CS#5,CLOQUET,MN,55720,3741 Brandon Road,ST. LOUIS COUNTY,46.78426,-92.70118,Midstream and Gas Transmission," 102,231 "," 98,773 ", -   ," 98,873 "," 3,402 ", 55 
1004927,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004927&ds=E&et=&popup=true,110008450185,Transcanada,Great Lakes Gas Transmission Pipeline Crystal Falls CS#8,Crystal Falls,MI,49968,151 Oss Great Lakes Road,IRON COUNTY,46.100051,-88.466151,Midstream and Gas Transmission," 88,748 "," 80,460 ", -   ," 80,537 "," 8,243 ", 45 
1005016,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005016&ds=E&et=&popup=true,110071160401,Transcanada,Great Lakes Gas Transmission Pipeline Deer River CS#4,Deer River,MN,56636,31641 Great Lakes Road,ITASCA COUNTY,47.330772,-93.848313,Midstream and Gas Transmission," 90,151 "," 86,863 ", -   ," 86,951 "," 3,239 ", 49 
1004787,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004787&ds=E&et=&popup=true,110012162480,Transcanada,Great Lakes Gas Transmission Pipeline Farwell CS#12,LAKE GEORGE,MI,48633,3400 HICKORY ROAD,CLARE COUNTY,43.9357,-84.9383,Midstream and Gas Transmission," 21,701 "," 19,021 ", -   ," 19,038 "," 2,670 ", 11 
1004789,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004789&ds=E&et=&popup=true,110008237666,Transcanada,Great Lakes Gas Transmission Pipeline Iron River CS#6,IRON RIVER,WI,54847,241 FOREST ROAD,BAYFIELD COUNTY,46.6083,-91.2695,Midstream and Gas Transmission," 26,912 "," 24,915 ", -   ," 24,940 "," 1,983 ", 14 
1004820,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004820&ds=E&et=&popup=true,110071161538,Transcanada,Great Lakes Gas Transmission Pipeline Naubinway CS#10,NAUBINWAY,MI,49762,,MACKINAC COUNTY,46.11567,-85.444096,Midstream and Gas Transmission," 48,165 "," 47,288 ", -   ," 47,336 ", 851 , 27 
1005010,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005010&ds=E&et=&popup=true,110000835525,Transcanada,Great Lakes Gas Transmission Pipeline Otisville CS#13,OTISVILLE,MI,48463,7500 EAST DODGE ROAD,GENESEE COUNTY,43.1519,-83.5625,Midstream and Gas Transmission," 50,124 "," 47,203 ", -   ," 47,250 "," 2,895 ", 27 
1004777,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004777&ds=E&et=&popup=true,110008797016,Transcanada,Great Lakes Gas Transmission Pipeline Shevlin CS#3,SHEVLIN,MN,56676,,CLEARWATER COUNTY,47.58487,-95.205016,Midstream and Gas Transmission," 59,416 "," 57,928 ", -   ," 57,987 "," 1,456 ", 32 
1005015,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005015&ds=E&et=&popup=true,110041064219,Transcanada,Great Lakes Gas Transmission Pipeline Thief River Falls CS#2,NEWFOLDEN,MN,56738,10950 260TH ST NE,MARSHALL COUNTY,48.255036,-96.239117,Midstream and Gas Transmission," 43,446 "," 42,659 ", -   ," 42,702 ", 764 , 24 
1004788,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004788&ds=E&et=&popup=true,110071160466,Transcanada,Great Lakes Gas Transmission Pipeline Wakefield CS#7,WAKEFIELD,MI,49968,400 Great Lakes Road,GOGEBIC COUNTY,46.44136,-89.82384,Midstream and Gas Transmission," 39,835 "," 39,429 ", -   ," 39,469 ", 384 , 22 
1009781,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1009781&ds=E&et=&popup=true,110013388477,Transcanada,North Baja Ehrenberg CS,Ehrenberg,AZ,85334,50650 Colorado River Road,LA PAZ COUNTY,33.596322,-114.5297,Midstream and Gas Transmission," 35,759 "," 34,995 ", -   ," 35,030 ", 744 , 20 
1011561,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011561&ds=E&et=&popup=true,110057012913,Transcanada (47.5%); DTE Energy (26.25%); National Grid (26.25%),HANCOCK COMPRESSOR STATION,Hancock,NY,13783,1579 Hungry Hill Road,DELAWARE COUNTY,41.888256,-75.138853,Midstream and Gas Transmission," 83,520 "," 82,370 ", -   ," 82,455 "," 1,104 ", 46 
1011615,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011615&ds=E&et=&popup=true,110045531279,Transcanada (47.5%); DTE Energy (26.25%); National Grid (26.25%),MINISINK COMPRESSOR STATION,Westtown,NY,10998,107 Jacobs Road,ORANGE COUNTY,41.33926,-74.522522,Midstream and Gas Transmission," 58,004 "," 57,791 ", -   ," 57,850 ", 181 , 32 
1013641,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013641&ds=E&et=&popup=true,,Transcanada (47.5%); DTE Energy (26.25%); National Grid (26.25%),Millennium - Highland CS,Eldred,NY,12732,NYS Route 5,,41.527313,-74.884444,Midstream and Gas Transmission," 41,096 "," 40,708 ", -   ," 40,750 ", 365 , 23 
1011637,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011637&ds=E&et=&popup=true,110019654195,Transcanada (47.5%); DTE Energy (26.25%); National Grid (26.25%),Millennium Pipeline Company LLC Corning Compressor Station,Corning,NY,14830,4401 College Ave,STEUBEN COUNTY,42.18826,-76.97822,Midstream and Gas Transmission," 36,346 "," 35,652 ", -   ," 35,689 ", 673 , 20 
1014061,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1014061&ds=E&et=&popup=true,110071198524,Transit Waste ,Bondad Recycling Center and Depository,Durango,CO,81301,1500 CR 310,LA PLATA COUNTY,37.051581,-107.865912,Municipal Landfill," 38,504 ",, -   ,," 38,504 ",
1003864,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003864&ds=E&et=&popup=true,110071161277,Trans-Jordan Cities Ut ,TRANS-JORDAN LANDFILL,South Jordan,UT,84095,10873 SOUTH BACCHUS HWY (U-111),SALT LAKE COUNTY,40.549899,-111.98802,Municipal Landfill," 82,709 ", 99 , -   , 99 ," 82,610 ",
1006307,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006307&ds=E&et=&popup=true,110000449505,Transworld Oil Usa ,CALCASIEU REFINING COMPANY,LAKE CHARLES,LA,70605,4359 WEST TANK FARM ROAD,CALCASIEU PARISH,30.1338,-93.3206,Refineries," 253,106 "," 251,485 ", -   ," 251,512 ", 856 , 766 
1004829,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004829&ds=E&et=&popup=true,110000464097,Trecora Resources ,TRECORA HYDROCARBONS LLC,SILSBEE,TX,77656,7752 FM 418,HARDIN COUNTY,30.3985,-94.2296,Chemicals," 84,890 "," 84,802 ", -   ," 84,890 ", 40 , 48 
1013336,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013336&ds=E&et=&popup=true,110000357300,Tredegar ,"Bonnell Aluminum, Inc.",Newnan,GA,30263,25 Bonnell St,COWETA COUNTY,33.38185,-84.81494,Metals," 21,328 "," 21,305 ", -   ," 21,328 ", 10 , 12 
1011034,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1011034&ds=E&et=&popup=true,110070819382,Tredegar ,"Bonnell Aluminum, Inc.",Carthage,TN,37030,54 Bonnell Lane,SMITH COUNTY,36.26626,-85.95816,Metals," 33,370 "," 33,335 ", -   ," 33,370 ", 16 , 19 
1006030,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006030&ds=E&et=&popup=true,110017775433,Poet ,POET Biorefining - Hudson,HUDSON,SD,57034,29619 SPUR AVE,LINCOLN COUNTY,43.096842,-96.477478,Ethanol," 105,486 "," 105,377 ", -   ," 105,486 ", 50 , 59 
1013540,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013540&ds=E&et=&popup=true,110070395746,Tres Power ,Tres City Power LLC,Victoria,TX,77901,1301 Willow,VICTORIA COUNTY,28.7883,-97.01,Natural Gas Power Generation," 15,691 "," 15,675 ", -   ,, 7 , 9 
1013541,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013541&ds=E&et=&popup=true,110070716045,Tres Power ,Tres Port Power LLC,Victoria,TX,77905,2100 Old Bloomington Road N,VICTORIA COUNTY,28.696406,-96.944835,Natural Gas Power Generation," 24,865 "," 24,839 ", -   ,, 12 , 14 
1002771,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002771&ds=E&et=&popup=true,110043784982,Tri-Arrows Aluminum (60%); Novelis (40%),LOGAN ALUMINUM INC,RUSSELLVILLE,KY,42276,6920 LEWISBURG RD,LOGAN COUNTY,36.942885,-86.937382,Metals," 237,372 "," 237,127 ", -   ," 237,372 ", 112 , 133 
1010624,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1010624&ds=E&et=&popup=true,,Trident Seafoods ,Akutan Seafood Processing Facility,Akutan,AK,99553,73 Salmon Way,,54.132189,-165.786894,Food Processing," 44,363 "," 44,194 ", 778 ," 44,363 ", 52 , 118 
1005287,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005287&ds=E&et=&popup=true,110041485862,Trinity Health ,LOYOLA UNIVERSITY MEDICAL CENTER,MAYWOOD,IL,60153,2160 S FIRST AVE,COOK COUNTY,41.861062,-87.836506,Manufacturing," 27,761 "," 27,733 ", -   ," 27,761 ", 13 , 15 
1000061,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000061&ds=E&et=&popup=true,110006657885,Tri-State Generation & Transmission Assoc ,Frank Knutson Station,COMMERCE CITY,CO,80022,13501 POWHATEN ROAD,Adams,39.9414,-104.6817,Natural Gas Power Generation," 95,318 "," 95,215 ", -   , 766 , 46 , 58 
1000559,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000559&ds=E&et=&popup=true,110071161138,Tri-State Generation & Transmission Assoc ,J.M. Shafer Generating Station,FORT LUPTON,CO,80621,6811 Weld County Road #31,Weld,40.0979,-104.7745,Natural Gas Power Generation," 398,536 "," 398,131 ", -   , 285 , 185 , 220 
1000060,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000060&ds=E&et=&popup=true,110022515777,Tri-State Generation & Transmission Assoc ,Limon Generating Station,LIMON,CO,80828,48303 STATE ROAD 71,Lincoln,39.2038,-103.7005,Natural Gas Power Generation," 79,704 "," 79,609 ", -   , 458 , 40 , 55 
1000181,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000181&ds=E&et=&popup=true,110014356990,Tri-State Generation & Transmission Assoc ,Pyramid Generating Station,LORDSBURG,NM,88045,53 RAMOS FARMS ROAD,Hidalgo,32.2363,-108.5494,Natural Gas Power Generation," 41,049 "," 41,000 ", -   , 2 , 21 , 29 
1005608,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005608&ds=E&et=&popup=true,110067231926,Tronox ,TRONOX LLC,HAMILTON,MS,39746,40034 Tronox ROAD,MONROE COUNTY,33.726683,-88.469722,Chemicals," 363,216 "," 363,053 ", -   ," 157,862 ", 74 , 89 
1002274,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002274&ds=E&et=&popup=true,110001937879,Trustees Of Boston University ,Boston University,Boston,MA,02134,120 Ashford Street,SUFFOLK COUNTY,42.35395,-71.12204,Universities," 47,044 "," 46,991 ", -   ," 47,044 ", 23 , 30 
1002399,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002399&ds=E&et=&popup=true,110001600580,Trustees Of Columbia University In The City Of New York ,COLUMBIA UNIVERSITY-410 W 118TH ST,NEW YORK,NY,10027,410 WEST 118TH STREET,NEW YORK COUNTY,40.807601,-73.960197,Universities," 61,274 "," 61,204 ", -   ," 61,274 ", 30 , 39 
1005264,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005264&ds=E&et=&popup=true,110071162388,Trustees Of Dartmouth College ,DARTMOUTH COLLEGE HEATING PLANT,HANOVER,NH,03755,MCKENZIE HALL 6111,GRAFTON COUNTY,43.9358,-71.8224,Universities," 42,669 "," 42,525 ", -   ," 42,669 ", 43 , 102 
1003713,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003713&ds=E&et=&popup=true,110043812247,Trustees Of Indiana University ,INDIANA UNIVERSITY,BLOOMINGTON,IN,47405,1514 E. 3rd St.,MONROE COUNTY,39.16425,-86.515004,Universities," 99,635 "," 99,386 ", -   ," 99,635 ", 98 , 150 
1004403,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004403&ds=E&et=&popup=true,110014327843,Tulare County Solid Waste Department ,TEAPOT DOME LANDFILL,PORTERVILLE,CA,93257,21063 AVENUE 128,TULARE COUNTY,36.0195,-119.1032,Municipal Landfill," 5,691 ",, -   ,," 5,691 ",
1004548,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004548&ds=E&et=&popup=true,110071159253,Tulare County Solid Waste Department ,Visalia Landfill,Visalia,CA,93291,8614 Avenue 328,TULARE COUNTY,36.38797,-119.39476,Municipal Landfill," 16,533 ",, -   ,," 16,533 ",
1004402,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004402&ds=E&et=&popup=true,110013910562,Tulare County Solid Waste Department ,Woodville Landfill,Tulare,CA,93274,19800 Road 152,TULARE COUNTY,36.1491,-119.2289,Municipal Landfill," 20,125 ",, -   ,," 20,125 ",
1002352,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002352&ds=E&et=&popup=true,110043793785,Tumbleweed Midstream ,LADDER CREEK HELIUM PLANT,CHEYENNE WELLS,CO,80810,41707 COUNTY ROAD P,CHEYENNE COUNTY,39.014999,-102.413156,Chemicals," 34,231 "," 34,196 ", -   ," 34,231 ", 16 , 19 
1007315,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007315&ds=E&et=&popup=true,110021087517,Turlock Irrigation District Employees Assoc ,Almond Power Plant,MODESTO,CA,95358,4500 CROWS LANDING ROAD,Stanislaus,37.5739,-120.9854,Natural Gas Power Generation," 164,369 "," 164,202 ", -   ,, 76 , 91 
1000464,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000464&ds=E&et=&popup=true,110023013718,Turlock Irrigation District Employees Assoc ,Walnut Energy Center,TURLOCK,CA,95380,600 S WASHINGTON ROAD,Stanislaus,37.4878,-120.8956,Natural Gas Power Generation," 660,071 "," 659,401 ", -   ,, 306 , 364 
1006834,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006834&ds=E&et=&popup=true,110033165660,Twin Landfill ,Twin Landfill Corporation,Milner,CO,80487,20650 County Road 205,ROUTT COUNTY,40.479041,-107.035027,Municipal Landfill," 50,638 ", 17 , -   , 17 ," 50,621 ",
1003633,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003633&ds=E&et=&popup=true,110000450752,Twin Rivers Paper Co ,Twin Rivers Pine Bluff LLC,White Hall,AR,71602,1701 Jefferson Parkway,JEFFERSON COUNTY,34.2667,-92.0334,Pulp and Paper," 61,642 "," 60,742 "," 185,195 "," 50,487 ", 187 , 713 
1007538,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007538&ds=E&et=&popup=true,110001907768,Tyr Energy ,Commonwealth Chesapeake,NEW CHURCH,VA,23415,3415 WHITE OAK WAY,Accomack,37.9892,-75.54,Power Generation - Oil and Other Fuel," 42,674 "," 42,527 ", -   ,, 44 , 103 
1005146,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005146&ds=E&et=&popup=true,110000591413,Tyson Foods ,ROBARDS PROCESSING - TYSON CHICKEN INC.,ROBARDS,KY,42452,14660 HIGHWAY 41 SOUTH,HENDERSON COUNTY,37.656628,-87.51415,Food Processing," 59,915 "," 59,853 ", -   ," 59,915 ", 28 , 34 
1002883,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002883&ds=E&et=&popup=true,110002324191,Tyson Foods ,River Valley Ingredients - Forest,FOREST,MS,39074,11634 HIGHWAY 80 WEST,SCOTT COUNTY,32.362972,-89.539806,Food Processing," 80,919 "," 80,836 ", -   ," 80,919 ", 38 , 45 
1005746,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005746&ds=E&et=&popup=true,110024952880,Tyson Foods ,River Valley Ingredients - Texarkana,TEXARKANA,AR,71854,5465 Miller County Road 64,MILLER COUNTY,33.532806,-93.812694,Food Processing," 36,717 "," 36,680 ", -   ," 36,717 ", 17 , 21 
1000016,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000016&ds=E&et=&popup=true,110001478696,Tyson Foods ,TYSON FARMS INCORPORATED HARMONY,HARMONY,NC,28634,501 SHEFFIELD ROAD,IREDELL COUNTY,35.95458,-80.72108,Food Processing," 40,952 "," 40,910 ", -   ," 40,952 ", 19 , 23 
1000015,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000015&ds=E&et=&popup=true,110000492734,Tyson Foods ,"TYSON FARMS, INC.",WILKESBORO,NC,28697,704 FACTORY STREET,WILKES COUNTY,36.143889,-81.163333,Food Processing," 25,759 "," 25,732 ", -   ," 25,759 ", 12 , 15 
1003444,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1003444&ds=E&et=&popup=true,110000452778,Tyson Foods ,TYSON FOODS INCORPORATED,BERRYVILLE,AR,72616,110 W. FREEMAN AVE.,CARROLL COUNTY,36.370833,-93.570556,Food Processing," 31,126 "," 31,093 ", -   ," 31,126 ", 15 , 18 
1001827,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001827&ds=E&et=&popup=true,110057418888,Tyson Foods ,TYSON FRESH MEATS INC,HOLCOMB,KS,67851,3105 NORTH IBP ROAD,FINNEY COUNTY,38,-101.026111,Food Processing," 53,923 "," 53,867 ", -   ," 53,923 ", 25 , 30 
1001912,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001912&ds=E&et=&popup=true,110067426510,Tyson Foods ,"TYSON FRESH MEATS, INC. - WATERLOO",WATERLOO,IA,50703,501 NORTH ELK RUN ROAD,BLACK HAWK COUNTY,42.508611,-92.261389,Food Processing," 50,843 "," 50,791 ", -   ," 50,843 ", 24 , 29 
1004809,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004809&ds=E&et=&popup=true,110000450805,Tyson Foods ,TYSON POULTRY INC PINE BLUFF JEFFERSON PARKWAY PLANT,PINE BLUFF,AR,71602,5505 JEFFERSON PARKWAY,JEFFERSON COUNTY,34.262343,-92.077602,Food Processing," 28,283 "," 28,254 ", -   ," 28,283 ", 13 , 16 
1001924,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001924&ds=E&et=&popup=true,110036209019,Tyson Foods ,Tyson Fresh Meats,STORM LAKE,IA,50588,1009 RICHLAND,BUENA VISTA COUNTY,42.64085,-95.1884,Food Processing," 29,274 "," 29,244 ", -   ," 29,274 ", 14 , 16 
1000040,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000040&ds=E&et=&popup=true,110071161142,Tyson Foods ,"Tyson Fresh Meats, Inc.- Dakota City, NE",DAKOTA CITY,NE,68731,5200 Highway 35 & IBP Avenue,DAKOTA COUNTY,42.424893,-96.514309,Food Processing," 63,541 "," 63,452 "," 4,734 "," 63,541 ", 37 , 53 
1004952,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004952&ds=E&et=&popup=true,110053285020,Tyson Foods ,TYSON FARMS INC - TEMPERANCEVILLE,TEMPERANCEVILLE,VA,23442,11224 LANKFORD HIGHWAY,ACCOMACK COUNTY,37.885,-75.555278,Food Processing," 33,466 "," 30,591 ", -   ," 30,714 "," 2,788 ", 87 
1005383,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1005383&ds=E&et=&popup=true,110000374639,Tyson Foods ,"TYSON FARMS, INC. - Union City TN",UNION CITY,TN,38261,2800 E. TYSON DR.,OBION COUNTY,36.419221,-89.005841,Food Processing," 44,398 "," 19,601 ", -   ," 19,622 "," 24,786 ", 11 
1002696,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1002696&ds=E&et=&popup=true,110007232173,Tyson Foods ,TYSON FOODS-RIVER VALLEY,SCRANTON,AR,72863,7755 N STATE HWY 393,LOGAN COUNTY,35.374056,-93.5695,Food Processing," 96,328 "," 68,856 ", -   ," 68,927 "," 27,433 ", 39 
1000038,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000038&ds=E&et=&popup=true,110071162155,Tyson Foods ,TYSON FRESH MEATS,WALLULA,WA,99363,13983 DODD ROAD,WALLA WALLA COUNTY,46.13672,-118.91564,Food Processing," 94,596 "," 25,967 ", -   ," 25,996 "," 68,613 ", 16 
1001680,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001680&ds=E&et=&popup=true,110009497785,Tyson Foods ,TYSON FRESH MEATS,AMARILLO,TX,79187,5000 N. FM 1912,POTTER COUNTY,35.258611,-101.642222,Food Processing," 66,080 "," 60,804 "," 5,825 "," 60,897 "," 5,221 ", 55 
1001703,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001703&ds=E&et=&popup=true,,Tyson Foods ,TYSON FRESH MEATS INC,COLUMBUS JUNCTION,IA,52738,16198 HIGHWAY 70 NORTH,,41.296667,-91.356944,Food Processing," 65,740 "," 20,606 ", -   ," 20,627 "," 45,123 ", 12 
1006783,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1006783&ds=E&et=&popup=true,110070317188,Tyson Foods ,TYSON FRESH MEATS INC,LOGANSPORT,IN,46947,2125 SOUTH CR 125 WEST,CASS COUNTY,40.74667,-86.56778,Food Processing," 125,341 "," 32,170 ", -   ," 32,203 "," 93,153 ", 18 
1000037,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000037&ds=E&et=&popup=true,110070276370,Tyson Foods ,TYSON FRESH MEATS INC,Hillsdale,IL,61257,28424 38th Avenue North,ROCK ISLAND COUNTY,41.5514,-90.2256,Food Processing," 37,060 "," 33,443 "," 8,447 "," 33,521 "," 3,568 ", 49 
1001838,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1001838&ds=E&et=&popup=true,110070283754,Tyson Foods ,TYSON FRESH MEATS INC-PERRY,PERRY,IA,50220,13500 I COURT,DALLAS COUNTY,41.84096,-94.12596,Food Processing," 49,930 "," 23,160 ", -   ," 23,184 "," 26,756 ", 13 
1000045,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1000045&ds=E&et=&popup=true,110028676966,Tyson Foods ,TYSON POULTRY INC.-SEDALIA,SEDALIA,MO,65301,19571 WHITFIELD RD,PETTIS COUNTY,38.75087,-93.326088,Food Processing," 98,081 "," 56,435 ", -   ," 56,493 "," 41,615 ", 32 
1013001,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1013001&ds=E&et=&popup=true,110000411153,Tyson Foods ,The Hillshire Brands Company,Zeeland,MI,49464,8300 96th Avenue,OTTAWA COUNTY,42.918611,-86.028611,Food Processing," 33,850 "," 22,964 ", -   ," 22,987 "," 10,874 ", 13 
1012930,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012930&ds=E&et=&popup=true,110000597685,Tyson Foods ,"Tyson Chicken, Inc. Hope AR",Hope,AR,71801,275 County Road 278,HEMPSTEAD COUNTY,33.74063,-93.61436,Food Processing," 32,528 "," 8,009 ", -   ," 8,017 "," 24,515 ", 4 
1007030,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1007030&ds=E&et=&popup=true,110000589033,Tyson Foods ,"Tyson Farms Inc., River Valley Ingredients - Hanceville",HANCEVILLE,AL,35077,1170 COUNTY RD. 508,CULLMAN COUNTY,33.956949,-86.809218,Food Processing," 74,182 "," 62,381 ", -   ," 62,448 "," 11,764 ", 37 
1012009,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1012009&ds=E&et=&popup=true,110000366112,Tyson Foods ,"Tyson Farms, Inc - Blountsville Processing",Blountsville,AL,35031,67240 Main St,BLOUNT COUNTY,34.0549,-86.5795,Food Processing," 48,415 "," 7,005 ", -   ," 7,012 "," 41,406 ", 4 
1004987,https://ghgdata.epa.gov/ghgp/service/facilityDetail/2022?id=1004987&ds=E&et=&popup=true,110012244197,Tyson Foods ,"Tyson Farms, Inc/ Cuthbert Plant",CUTHBERT,GA,39840,82 Georgia Feed Drive,RANDOLPH COUNTY,31.770486,-84.781229,Food Processing," 111,548 "," 86,954 ", -   ," 87,051 "," 24,540 ", 54 
